,Model_ds,AUC-ROC,AUC-PR,Applied_Threshold,Balanced_Accuracy,Brier_Score,Brier_Score_Bal,ECE,Calibration_Slope,Accuracy,Recall (Sens),Precision (PPV),Specificity,NPV,True_Positives,False_Positives,True_Negatives,False_Negatives
194,standard11/40% Temporal,0.6776434071712066,0.2640758571852626,0.20091795921325684,0.6525012155545755,0.1208312138915062,0.3228417720892409,0.04611534044819038,0.2127937768100141,0.6597387173396675,0.6422764227642277,0.24572317262830481,0.6627260083449235,0.9154658981748319,158,485,953,88
195,standard11_mcdropout/40% Temporal,0.6785762746361816,0.2651848116098421,0.2033020555973053,0.652422063163608,0.12082038074731827,0.3225057750663691,0.047131928157353356,0.21477163813999953,0.6739904988123515,0.6219512195121951,0.2512315270935961,0.6828929068150209,0.9134883720930232,153,456,982,93
196,standard11/60% Temporal,0.6519697637866504,0.22248519290850766,0.21310198307037354,0.6279243981591416,0.1232348158955574,0.32309944353384684,0.052446172915558344,0.16446660976097593,0.6609263657957245,0.5813008130081301,0.23404255319148937,0.674547983310153,0.9040074557315937,143,468,970,103
197,standard11_mcdropout/60% Temporal,0.6522496240261428,0.22246810584812468,0.21325935423374176,0.6292615081922724,0.12326820194721222,0.3228894973592253,0.05515721693387223,0.16549273345674434,0.6603325415676959,0.5853658536585366,0.23452768729641693,0.6731571627260083,0.9046728971962616,144,470,968,102
198,standard12/0%,0.6865565317683775,0.26228654147914116,0.14865660667419434,0.6417167022852426,0.11878199875354767,0.329065144537508,0.025742334995038297,0.16995869210104544,0.5665083135391924,0.7479674796747967,0.215962441314554,0.5354659248956884,0.9254807692307693,184,668,770,62
199,standard12_mcdropout/0%,0.6872491151893438,0.26313296829925203,0.15580737590789795,0.6488064950190531,0.11882630735635757,0.32877459696079736,0.028621890234833934,0.1707110592324921,0.6045130641330166,0.7113821138211383,0.22727272727272727,0.586230876216968,0.9223194748358862,175,595,843,71
200,standard12/10% MCAR,0.6836165858181531,0.2571690789303001,0.1633618026971817,0.6403852459943236,0.11921171844005585,0.3283844884632551,0.03151433010786913,0.1653664473292451,0.6419239904988123,0.6382113821138211,0.23397913561847988,0.6425591098748261,0.912142152023692,157,514,924,89
201,standard12_mcdropout/10% MCAR,0.6829579248504585,0.25692278109345706,0.16751839220523834,0.640306093603356,0.11925816535949707,0.3281524279564831,0.03279402974833716,0.16593927126285896,0.6561757719714965,0.6178861788617886,0.23861852433281006,0.6627260083449235,0.9102196752626552,152,485,953,94
202,standard12/20% MCAR,0.6862003460090234,0.2657045320456412,0.17037387192249298,0.6516729423205219,0.11882957071065903,0.32788957549782977,0.03167727557309591,0.16829857337948836,0.669833729216152,0.6260162601626016,0.24919093851132687,0.6773296244784422,0.9136960600375235,154,464,974,92
203,standard12_mcdropout/20% MCAR,0.6862936327555208,0.26546047893192815,0.17611674964427948,0.6517012110315819,0.11884251981973648,0.3275900422492666,0.03002647573522108,0.16935985665709233,0.6900237529691211,0.5975609756097561,0.2578947368421053,0.7058414464534075,0.9111310592459605,147,423,1015,99
204,standard12/40% MCAR,0.6664772663025658,0.22925745617862275,0.17572252452373505,0.6324982756086254,0.12179327011108398,0.33155606976950464,0.03353528556969202,0.13642553566234986,0.6716152019002375,0.5772357723577236,0.24027072758037224,0.6877607788595271,0.9048490393412626,142,449,989,104
205,standard12_mcdropout/40% MCAR,0.6657988172371293,0.22894704708807706,0.17603641748428345,0.6345307959338287,0.12182944267988205,0.33130744797580963,0.035329554037516156,0.1369153981094431,0.672209026128266,0.5813008130081301,0.24155405405405406,0.6877607788595271,0.9056776556776557,143,449,989,103
206,standard12/60% MCAR,0.6590030190983412,0.22298006662426773,0.15723691880702972,0.6263667921797438,0.12289547175168991,0.32986588213837337,0.04454586695826606,0.1257015131732104,0.5748218527315915,0.6991869918699187,0.2113022113022113,0.5535465924895688,0.9149425287356322,172,642,796,74
207,standard12_mcdropout/60% MCAR,0.6596390650971878,0.22343620059923686,0.15897159278392792,0.6301915487861416,0.12289831042289734,0.3295642642485508,0.04739263847319857,0.12656375041873746,0.581353919239905,0.6991869918699187,0.21419676214196762,0.5611961057023644,0.9160045402951191,172,631,807,74
208,standard12/10% Temporal,0.6836900844669087,0.2502326437647128,0.1564413458108902,0.650143605052184,0.11981135606765747,0.32933576007136817,0.03304542733174958,0.15870475296258052,0.6039192399049881,0.7154471544715447,0.2276843467011643,0.5848400556328234,0.9231613611416026,176,597,841,70
209,standard12_mcdropout/10% Temporal,0.6835600483960333,0.2500365994686471,0.1588234305381775,0.6493153318181304,0.11985652148723602,0.32910347353061736,0.03688080338075438,0.15886459149355042,0.6140142517814727,0.6991869918699187,0.22994652406417113,0.5994436717663422,0.9209401709401709,172,576,862,74
210,standard12/20% Temporal,0.6788165586801905,0.24968124741241998,0.17969441413879395,0.6429831405407238,0.11951320618391037,0.3281426781523616,0.03162732970571221,0.16038729325547638,0.6923990498812351,0.573170731707317,0.2545126353790614,0.7127955493741307,0.9070796460176991,141,413,1025,105
211,standard12_mcdropout/20% Temporal,0.6791699175684386,0.25320745925420973,0.1776551753282547,0.6445605346178636,0.11950939148664474,0.3278549958257432,0.031734794765409975,0.16143369342031325,0.6864608076009501,0.5853658536585366,0.25263157894736843,0.7037552155771906,0.9084380610412927,144,426,1012,102
212,standard12/40% Temporal,0.6789918246887615,0.25852198859994313,0.1722758561372757,0.655817135361896,0.11963742226362228,0.3228591978162707,0.035880055475422584,0.1570057567183732,0.6567695961995249,0.6544715447154471,0.24617737003058104,0.6571627260083449,0.9174757281553398,161,493,945,85
213,standard12_mcdropout/40% Temporal,0.6795769870077004,0.25854323488935704,0.16684490442276,0.6489421848321404,0.11964669078588486,0.3226091105564961,0.03680856230352385,0.1580967618327562,0.6306413301662708,0.6747967479674797,0.2344632768361582,0.6230876216968011,0.9180327868852459,166,542,896,80
214,standard12/60% Temporal,0.6530326673225008,0.22170344293169864,0.1961715966463089,0.6255724413989621,0.12360654771327972,0.3229509453040897,0.04404826469347766,0.12001970556136778,0.6799287410926366,0.5487804878048781,0.23978685612788633,0.7023643949930459,0.9009812667261374,135,428,1010,111
215,standard12_mcdropout/60% Temporal,0.6545422164930967,0.22256083560130002,0.17969906330108643,0.628778113233149,0.12355808168649673,0.3224908731252994,0.04449759534119922,0.12153981404553578,0.6336104513064132,0.6219512195121951,0.2259970457902511,0.6356050069541029,0.9076464746772592,153,524,914,93
216,standard13/0%,0.6867120096792066,0.29633255012692666,0.19143536686897278,0.6491061433562875,0.11747568845748901,0.32748038119519546,0.030521594490103797,0.1449432589698981,0.6769596199524941,0.6097560975609756,0.2508361204013378,0.6884561891515995,0.9116022099447514,150,448,990,96
217,standard13_mcdropout/0%,0.6869607743365335,0.29700876019602324,0.18483823537826538,0.6480884697581328,0.11749092489480972,0.3271983536754391,0.03342912958010217,0.14670177049922842,0.6579572446555819,0.6341463414634146,0.24299065420560748,0.6620305980528511,0.9136276391554703,156,486,952,90
218,standard13/10% MCAR,0.6816321223017515,0.29767799749479046,0.18713341653347015,0.6373378789420718,0.11776439845561981,0.3265660206819132,0.026675673562263514,0.14440148629497765,0.6597387173396675,0.6056910569105691,0.2384,0.6689847009735744,0.9084041548630784,149,476,962,97
219,standard13_mcdropout/10% MCAR,0.6819854811899997,0.29880185138155685,0.185739666223526,0.6386212784241889,0.11776268482208252,0.3262129409630692,0.02938661846661865,0.14558824890073555,0.6561757719714965,0.6138211382113821,0.2377952755905512,0.6634214186369958,0.909437559580553,151,484,954,95
220,standard13/20% MCAR,0.6865763198661194,0.2993972455178876,0.2039501816034317,0.6463273290591043,0.11740375310182571,0.3264639061235455,0.034662814607352654,0.14772043207914498,0.7096199524940617,0.556910569105691,0.26499032882011603,0.7357440890125174,0.9065981148243359,137,380,1058,109
221,standard13_mcdropout/20% MCAR,0.6877212026640435,0.3004755969357294,0.20267079770565033,0.6468616076981354,0.11737623810768127,0.3258965720760385,0.03520206686091607,0.14942405301439785,0.7019002375296912,0.5691056910569106,0.26119402985074625,0.7246175243393602,0.9076655052264808,140,396,1042,106
222,standard13/40% MCAR,0.6674412293497066,0.24721701606046204,0.17957091331481934,0.6363993577348848,0.11996854841709137,0.32966943402091675,0.0314912583232103,0.12678749798554104,0.6264845605700713,0.6504065040650406,0.22759601706970128,0.6223922114047288,0.9123343527013251,160,543,895,86
223,standard13_mcdropout/40% MCAR,0.6674836324162963,0.24718032862844924,0.1819203943014145,0.6388870043081516,0.1199994906783104,0.32921889369093804,0.03430535031522396,0.12767102401725622,0.6336104513064132,0.6463414634146342,0.23076923076923078,0.631432545201669,0.9125628140703518,159,530,908,87
224,standard13/60% MCAR,0.6581182084421678,0.24974891183279074,0.15838047862052917,0.6230480455013173,0.12049001455307007,0.3281120204288228,0.03129218985058916,0.12203953505651761,0.5403800475059383,0.7398373983739838,0.2040358744394619,0.5062586926286509,0.9191919191919192,182,710,728,64
225,standard13_mcdropout/60% MCAR,0.6580560172778361,0.24980788742961763,0.1587039828300476,0.623689745242376,0.12050490826368332,0.3277447024191208,0.03156915169448156,0.12322288299511608,0.5385985748218527,0.7439024390243902,0.2040133779264214,0.5034770514603616,0.9199491740787802,183,714,724,63
226,standard13/10% Temporal,0.6803713377884822,0.2790109774611481,0.19029000401496887,0.6448799710528399,0.11835669726133347,0.3275491814830258,0.030062316085107964,0.14038207416767334,0.6668646080760094,0.6138211382113821,0.24473257698541329,0.6759388038942976,0.9109653233364574,151,466,972,95
227,standard13_mcdropout/10% Temporal,0.6803826452729062,0.27907012538344894,0.193273663520813,0.6500955482433823,0.11841068416833878,0.32725104559671225,0.030515359108493335,0.14112666148116035,0.6757719714964371,0.6138211382113821,0.25083056478405313,0.6863699582753825,0.9121996303142329,151,451,987,95
228,standard13/20% Temporal,0.6839105804131754,0.28331066128013754,0.19574995338916779,0.6500701064034284,0.11795174330472946,0.32655352703826246,0.03366853322196672,0.1434124116812421,0.6929928741092637,0.5894308943089431,0.25846702317290554,0.7107093184979137,0.9100623330365093,145,416,1022,101
229,standard13_mcdropout/20% Temporal,0.684945215237966,0.28428923874978396,0.20015230774879456,0.6479047231362438,0.1179121807217598,0.32603697059573516,0.03532327140179284,0.14534055981859226,0.7036817102137767,0.5691056910569106,0.2626641651031895,0.7267037552155772,0.9079061685490878,140,393,1045,106
230,standard13/40% Temporal,0.6818865407012902,0.28830495213228746,0.19946415722370148,0.6486255752682701,0.11809733510017395,0.3229937864444026,0.03586103809409003,0.1420909360862539,0.6876484560570071,0.5934959349593496,0.25524475524475526,0.7037552155771906,0.9100719424460432,146,426,1012,100
231,standard13_mcdropout/40% Temporal,0.6818497913769124,0.2874934339834516,0.19186100363731384,0.6512715266234721,0.118146613240242,0.32269904082432127,0.035558600095930266,0.14279720172825724,0.666270783847981,0.6300813008130082,0.2476038338658147,0.672461752433936,0.9139886578449905,155,471,967,91
232,standard13/60% Temporal,0.6537846150366928,0.24317341322050348,0.20409254729747772,0.6247413412938023,0.12148524075746536,0.3247434705065685,0.04016820661449305,0.11188472141817157,0.6526128266033254,0.5853658536585366,0.22966507177033493,0.6641168289290682,0.9035004730368968,144,483,955,102
233,standard13_mcdropout/60% Temporal,0.6540588215339733,0.24306249471964947,0.2080041468143463,0.6255978832389157,0.12151825428009033,0.3244995309263941,0.03931270207714227,0.1126560405484627,0.66270783847981,0.573170731707317,0.23344370860927152,0.6780250347705146,0.9027777777777778,141,463,975,105
234,standard14/0%,0.6712151022761966,0.2666759174038577,0.19066160917282104,0.6427654714655631,0.1206093356013298,0.31869709207475116,0.04674717456084674,0.18918001410323437,0.6431116389548693,0.6422764227642277,0.23546944858420268,0.6432545201668984,0.9131293188548865,158,513,925,88
235,standard14_mcdropout/0%,0.673199565792598,0.2678356471805763,0.19235368072986603,0.6445577077467576,0.12055782228708267,0.3182112068751764,0.04805122822027591,0.19190250214913446,0.6490498812351544,0.6382113821138211,0.23823975720789076,0.650904033379694,0.9131707317073171,157,502,936,89
236,standard14/10% MCAR,0.6705083844997004,0.2623096089603746,0.20437781512737274,0.6492672750093287,0.12083827704191208,0.31791787540866745,0.048166581099928135,0.18676649058468356,0.6858669833729216,0.5975609756097561,0.25476603119584057,0.7009735744089013,0.9105691056910569,147,430,1008,99
237,standard14_mcdropout/10% MCAR,0.6704518470775807,0.26155716604841306,0.20402416586875916,0.6447471081108586,0.1209259182214737,0.31772733862010516,0.04867800187558431,0.18675362539072002,0.6781472684085511,0.5975609756097561,0.24915254237288137,0.691933240611961,0.9095063985374772,147,443,995,99
238,standard14/20% MCAR,0.6736603457828737,0.26576298021985234,0.19925983250141144,0.6449336816038536,0.12075213342905045,0.3180242888331914,0.04780112565307039,0.187804940605771,0.669833729216152,0.6097560975609756,0.2459016393442623,0.6801112656467315,0.9106145251396648,150,460,978,96
239,standard14_mcdropout/20% MCAR,0.673598154618542,0.2660324346712421,0.19951599836349487,0.6459230864909483,0.12081204354763031,0.3178718761128905,0.04908864698295355,0.18805017372347135,0.668646080760095,0.6138211382113821,0.24592833876221498,0.6780250347705146,0.9112149532710281,151,463,975,95
240,standard14/40% MCAR,0.6547994617637415,0.23516124901218227,0.165365070104599,0.6239272024152787,0.1224822998046875,0.3207287963259975,0.04997443949755041,0.16402366740712324,0.49584323040380046,0.8048780487804879,0.1981981981981982,0.4429763560500695,0.92992700729927,198,801,637,48
241,standard14_mcdropout/40% MCAR,0.6540842633739272,0.2350616169005639,0.16940388083457947,0.6192487307348734,0.12253745645284653,0.3205763829353818,0.0503929106346077,0.16440348057062157,0.5166270783847982,0.7642276422764228,0.19915254237288135,0.47426981919332406,0.9216216216216216,188,756,682,58
242,standard14/60% MCAR,0.6511273561970669,0.23177794201086904,0.21275965869426727,0.6340502278458111,0.12309474498033524,0.31932587440259724,0.05300603339320265,0.15814602219968912,0.6828978622327792,0.5650406504065041,0.24558303886925795,0.7030598052851182,0.9042933810375671,139,427,1011,107
243,standard14_mcdropout/60% MCAR,0.6505704625891877,0.2308910817719138,0.21669712662696838,0.630494023994482,0.12318190187215805,0.31921535929115624,0.053470295639332574,0.15804422510237728,0.6912114014251781,0.5447154471544715,0.24723247232472326,0.7162726008344924,0.9019264448336253,134,408,1030,112
244,standard14/10% Temporal,0.6639896197292989,0.2519639982281061,0.20078863203525543,0.6286735190022276,0.12157364189624786,0.3193797626632291,0.04875534127362409,0.17653254006221222,0.665083135391924,0.5772357723577236,0.23588039867109634,0.6801112656467315,0.9038817005545287,142,460,978,104
245,standard14_mcdropout/10% Temporal,0.6634949172857514,0.252138785690858,0.20375633239746094,0.6277378246661465,0.1216486468911171,0.31923776425751427,0.0491874069019692,0.17634627132647251,0.6692399049881235,0.5691056910569106,0.23688663282571912,0.6863699582753825,0.9030192131747484,140,451,987,106
246,standard14/20% Temporal,0.6685521896943587,0.25720687663054415,0.19620883464813232,0.6388615624681977,0.1211068332195282,0.318164139172166,0.04944819345574764,0.18263849267184012,0.6508313539192399,0.6219512195121951,0.2361111111111111,0.6557719054242003,0.9102316602316602,153,495,943,93
247,standard14_mcdropout/20% Temporal,0.6692815224397028,0.25792148637882967,0.1965794712305069,0.6367753315919807,0.12111469358205795,0.3177854039332331,0.04911392232106728,0.1841944003178167,0.6472684085510689,0.6219512195121951,0.23394495412844038,0.6515994436717664,0.9097087378640777,153,501,937,93
248,standard14/40% Temporal,0.6668051833508599,0.2613852163309558,0.19207102060317993,0.6346071214536901,0.12152527272701263,0.31616019556936725,0.052219227739474836,0.18117748568468095,0.6205463182897862,0.6544715447154471,0.22517482517482518,0.6147426981919333,0.9122807017543859,161,554,884,85
249,standard14_mcdropout/40% Temporal,0.6668956432262516,0.2612274413886182,0.21777193248271942,0.634265070049866,0.12157927453517914,0.3159136861075134,0.05368746983466975,0.18211378238822795,0.6947743467933492,0.5487804878048781,0.25092936802973975,0.719749652294854,0.9031413612565445,135,403,1035,111
250,standard14/60% Temporal,0.6508022660198785,0.23205866168501776,0.18617483973503113,0.6311272431222226,0.12368234246969223,0.31548532145205155,0.058272578202701236,0.15006118843141952,0.5771971496437055,0.7073170731707317,0.21375921375921375,0.5549374130737135,0.9172413793103448,174,640,798,72
251,standard14_mcdropout/60% Temporal,0.6515315987652228,0.23255838276622948,0.18780417740345,0.6305392539321777,0.12368165701627731,0.31521316238659813,0.058617115618037216,0.15143819271494155,0.5819477434679335,0.6991869918699187,0.2144638403990025,0.5618915159944368,0.9160997732426304,172,630,808,74
252,standard15/0%,0.6649168334520619,0.24706194704356782,0.1562787890434265,0.6288883612062824,0.1195622906088829,0.3419853374419991,0.019175242272044153,0.13972697795819938,0.6769596199524941,0.5609756097560976,0.24041811846689895,0.6968011126564673,0.9027027027027027,138,436,1002,108
253,standard15_mcdropout/0%,0.6656433393263002,0.2473117895104036,0.15449018776416779,0.625009894048871,0.1195574477314949,0.34154327866686085,0.024135653183943725,0.14059199492560032,0.667458432304038,0.5650406504065041,0.23479729729729729,0.6849791376912379,0.902014652014652,139,453,985,107
254,standard15/10% MCAR,0.6667260309598925,0.2517326124560188,0.15075917541980743,0.6313477390684894,0.11949661374092102,0.3398614179570802,0.028101070359296154,0.13973635745284166,0.663895486935867,0.5853658536585366,0.23684210526315788,0.6773296244784422,0.9052044609665427,144,464,974,102
255,standard15_mcdropout/10% MCAR,0.6663048271651005,0.2514907981735479,0.15250179171562195,0.6300643395863723,0.11952347308397293,0.3395772832414316,0.02575067642881511,0.14043117855374018,0.667458432304038,0.5772357723577236,0.23745819397993312,0.6828929068150209,0.9042357274401474,142,456,982,104
256,standard15/20% MCAR,0.6667373384443163,0.2512060158406205,0.14056983590126038,0.6334028743625406,0.11970293521881104,0.3412923725220464,0.02576776609629959,0.13748458074131004,0.6098574821852731,0.6666666666666666,0.2219215155615697,0.6001390820584145,0.9132275132275133,164,575,863,82
257,standard15_mcdropout/20% MCAR,0.6672348677589697,0.251586752618631,0.14172230660915375,0.634445989800649,0.11967585980892181,0.34079388407351574,0.027383323807508245,0.13858489204708208,0.6116389548693587,0.6666666666666666,0.22282608695652173,0.6022253129346314,0.9135021097046413,164,572,866,82
258,standard15/40% MCAR,0.6529252462204733,0.22037835310140869,0.13381175696849823,0.6204020941461152,0.12155655026435852,0.3430446280104898,0.032272042326115934,0.11998335405320452,0.5617577197149644,0.7032520325203252,0.2064439140811456,0.5375521557719054,0.9137115839243499,173,665,773,73
259,standard15_mcdropout/40% MCAR,0.6533407962730531,0.22044725072128699,0.13447551429271698,0.6182621527188846,0.12153450399637222,0.3425810425298178,0.03243608263071246,0.12118824838932336,0.5552256532066508,0.7073170731707317,0.2044653349001175,0.5292072322670376,0.9135654261704682,174,677,761,72
260,standard15/60% MCAR,0.6454990558250506,0.2148450216370103,0.15055829286575317,0.6264515983129233,0.12218776345252991,0.342464859055757,0.036045667507426896,0.11286853858767525,0.6353919239904988,0.6138211382113821,0.2253731343283582,0.6390820584144645,0.9063116370808678,151,519,919,95
261,standard15_mcdropout/60% MCAR,0.6455160170516865,0.2152762131235554,0.15069273114204407,0.6250607777287787,0.12217354774475098,0.3420468724480177,0.03623472322043996,0.11357780635398308,0.6330166270783848,0.6138211382113821,0.22403560830860533,0.6363004172461753,0.905940594059406,151,523,915,95
262,standard15/10% Temporal,0.6599019641100444,0.2346987582459614,0.14252544939517975,0.6343131268586677,0.1204746812582016,0.34231540181615416,0.025023443527041875,0.1304711177355271,0.6229216152019003,0.6504065040650406,0.22566995768688294,0.6182197496522949,0.9117948717948718,160,549,889,86
263,standard15_mcdropout/10% Temporal,0.6621097504438188,0.23548708445196642,0.14385320246219635,0.6370410574759433,0.12042799592018127,0.3416620377166879,0.026991010634693148,0.13209157633033894,0.6247030878859857,0.6544715447154471,0.2274011299435028,0.6196105702364395,0.9129098360655737,161,547,891,85
264,standard15/20% Temporal,0.6632489794995307,0.23931929138759567,0.13736674189567566,0.6304063909901965,0.11992998421192169,0.3408578929397266,0.021762429075116493,0.13556770309093089,0.5932304038004751,0.6829268292682927,0.2167741935483871,0.5778859527121002,0.9141914191419142,168,607,831,78
265,standard15_mcdropout/20% Temporal,0.661501973156032,0.23907485612068483,0.14513692259788513,0.625942761513846,0.12002052366733551,0.3407071876167626,0.024505404737775793,0.1351310956307116,0.6258907363420427,0.6260162601626016,0.22254335260115607,0.6258692628650904,0.907258064516129,154,538,900,92
266,standard15/40% Temporal,0.6646822031502653,0.2587571794133812,0.17164352536201477,0.6292106245123648,0.11932503432035446,0.33544921495446306,0.024384420159363544,0.14013568552958935,0.6947743467933492,0.5365853658536586,0.24812030075187969,0.721835883171071,0.9010416666666666,132,400,1038,114
267,standard15_mcdropout/40% Temporal,0.6635175322545993,0.2590597710935639,0.1705760508775711,0.6295046191073872,0.11935096234083176,0.3351981644198587,0.025729145914440053,0.14039257000584363,0.6923990498812351,0.540650406504065,0.24721189591078066,0.7183588317107094,0.9013961605584643,133,405,1033,113
268,standard15/60% Temporal,0.6489874147698362,0.22323092842075545,0.15640181303024292,0.6254621934258285,0.12229035049676895,0.3356625915429295,0.03198748303139295,0.10972025934731695,0.6365795724465558,0.6097560975609756,0.22522522522522523,0.6411682892906815,0.9056974459724951,150,516,922,96
269,standard15_mcdropout/60% Temporal,0.6492531406537988,0.22340222577513366,0.15436875820159912,0.6262904666598821,0.12229420244693756,0.3352999625094911,0.03110466016602487,0.11055966773562922,0.6264845605700713,0.6260162601626016,0.22286541244573083,0.6265646731571627,0.9073514602215509,154,537,901,92
270,ensemble1/0%,0.6839134072842815,0.271195842082371,0.15148389339447021,0.6547457512127277,0.11786031723022461,0.33912488172975347,0.027102885139561897,0.1686520324206459,0.6347980997624703,0.6829268292682927,0.23829787234042554,0.6265646731571627,0.9203268641470889,168,537,901,78
271,ensemble1/10% MCAR,0.6819685199633638,0.2636850185127774,0.145149365067482,0.6430566391894795,0.11815425753593445,0.3381559503992644,0.027552940652676963,0.16411938385032657,0.6033254156769596,0.6991869918699187,0.2245430809399478,0.5869262865090403,0.9193899782135077,172,594,844,74
272,ensemble1/20% MCAR,0.6842130556215158,0.27543442383363537,0.1506495177745819,0.6464545382588736,0.11789587140083313,0.337856458713427,0.022567915024496885,0.16665215203336556,0.6235154394299287,0.6788617886178862,0.23130193905817176,0.614047287899861,0.9178794178794178,167,555,883,79
273,ensemble1/40% MCAR,0.6658440471748251,0.2415250820140933,0.14337237179279327,0.6304318328301503,0.11972248554229736,0.34015193126133136,0.023029321163114062,0.14462430422132613,0.5760095011876485,0.7073170731707317,0.21323529411764705,0.5535465924895688,0.9170506912442397,174,642,796,72
274,ensemble1/60% MCAR,0.6537506925834209,0.22817639078225022,0.1429227888584137,0.6297618643780318,0.12081103026866913,0.3389413054887549,0.03337619343060212,0.12975356404153332,0.5576009501187649,0.7317073170731707,0.20954598370197905,0.527816411682893,0.92,180,679,759,66
275,ensemble1/10% Temporal,0.678890057328946,0.2514472047753506,0.15330000221729279,0.6514298314054072,0.11881096661090851,0.33968834001621684,0.026289445912186727,0.1572109197359056,0.6377672209026128,0.6707317073170732,0.2377521613832853,0.6321279554937413,0.9181818181818182,165,529,909,81
276,ensemble1/20% Temporal,0.6791077264041069,0.2620335670168696,0.1628708690404892,0.6476079016701155,0.1183696761727333,0.3380999233067808,0.017274161623768734,0.1598529328149102,0.668646080760095,0.6178861788617886,0.24675324675324675,0.6773296244784422,0.9119850187265918,152,464,974,94
277,ensemble1/40% Temporal,0.6818158689236405,0.26545896611126457,0.15820710361003876,0.6555485826068275,0.11812251061201096,0.33346617646372734,0.025147827120935832,0.1609159140970124,0.6419239904988123,0.6747967479674797,0.2409288824383164,0.6363004172461753,0.9195979899497487,166,523,915,80
278,ensemble1/60% Temporal,0.6509803588995556,0.23007020304966358,0.19264867901802063,0.6294509085563734,0.12119030207395554,0.33321126869967915,0.03771090771197706,0.12212348581279656,0.6894299287410927,0.5447154471544715,0.24587155963302754,0.7141863699582753,0.9016681299385426,134,411,1027,112
279,ensemble2/0%,0.6733663511878512,0.2603598195296316,0.17936745285987854,0.6310254757624072,0.11981230229139328,0.323927568157519,0.035481932123950434,0.16381360194170172,0.6460807600950119,0.6097560975609756,0.23076923076923078,0.6522948539638387,0.90715667311412,150,500,938,96
280,ensemble2/10% MCAR,0.6745197145990931,0.2566291679304834,0.18538576364517212,0.6365096057080182,0.12018123269081116,0.3228553224366437,0.037493412000195715,0.16093777079658184,0.669833729216152,0.5894308943089431,0.24166666666666667,0.6835883171070932,0.9068265682656826,145,455,983,101
281,ensemble2/20% MCAR,0.6737310175605233,0.27037250848922084,0.16779404878616333,0.6375470674039146,0.12015699595212936,0.32348064531801013,0.03944712122481962,0.15974269011551648,0.5967933491686461,0.6951219512195121,0.22064516129032258,0.5799721835883171,0.9174917491749175,171,604,834,75
282,ensemble2/40% MCAR,0.6574086637945656,0.22739336726545806,0.15904784202575684,0.6208006829720593,0.12212368845939636,0.3258068419136495,0.04003827637083598,0.13937253692157922,0.5279097387173397,0.7520325203252033,0.20130576713819368,0.48956884561891517,0.9202614379084967,185,734,704,61
283,ensemble2/60% MCAR,0.6487386501125094,0.21982221671957344,0.17708151042461395,0.6296855388581702,0.12330497801303864,0.32500472062326047,0.04468760639871525,0.12673580731888692,0.6092636579572447,0.6585365853658537,0.22010869565217392,0.6008344923504868,0.9113924050632911,162,574,864,84
284,ensemble2/10% Temporal,0.6676108416160658,0.24685669026427218,0.16637298464775085,0.6396587401200855,0.12084998935461044,0.3243405022183064,0.038250762783433374,0.15302727233666993,0.5831353919239906,0.7195121951219512,0.21851851851851853,0.5598052851182197,0.9210526315789473,177,633,805,69
285,ensemble2/20% Temporal,0.6711133349163811,0.24786776849288888,0.1749909222126007,0.6357039474428123,0.12037314474582672,0.3228909344425658,0.03807145092114276,0.1571708188920895,0.6252969121140143,0.6504065040650406,0.22695035460992907,0.6210013908205841,0.9121552604698672,160,545,893,86
286,ensemble2/40% Temporal,0.6681903501927926,0.2629855400128104,0.18630197644233704,0.6372304578400443,0.1207219660282135,0.31988920372492585,0.04240533796685467,0.15469805096362832,0.6538004750593824,0.6138211382113821,0.23630672926447574,0.6606397774687065,0.9090909090909091,151,488,950,95
287,ensemble2/60% Temporal,0.6524701199724097,0.2289870639998972,0.19503840804100037,0.6260247407759196,0.12369663268327713,0.31908618510938636,0.05157378817645218,0.12394202432278847,0.6490498812351544,0.5934959349593496,0.22919937205651492,0.6585535465924895,0.9044890162368673,146,491,947,100
288,ensemble3/0%,0.6936434976310819,0.2816899859751983,0.18666081130504608,0.6508418422153623,0.11807926744222641,0.31951512834513224,0.040291473842414,0.16763551261374326,0.6425178147268409,0.6626016260162602,0.23900293255131966,0.6390820584144645,0.9171656686626747,163,519,919,83
289,ensemble3/10% MCAR,0.6896802243404909,0.28079600256452963,0.187500461935997,0.652232662799507,0.1184527799487114,0.31904668439210804,0.035995607392645644,0.16403783312639245,0.6448931116389549,0.6626016260162602,0.24041297935103245,0.6418636995827538,0.9174950298210736,163,515,923,83
290,ensemble3/20% MCAR,0.6892929429989709,0.2863032824508126,0.20925959944725037,0.6472630233951853,0.11832540482282639,0.3191891490224017,0.04118701132709014,0.16530197787104275,0.7054631828978623,0.5650406504065041,0.26325757575757575,0.7294853963838664,0.907439446366782,139,389,1049,107
291,ensemble3/40% MCAR,0.6745903863767428,0.2405281130024024,0.19178608059883118,0.6362127842418897,0.12085015326738358,0.3219396977857205,0.04306902691075962,0.14247312894595024,0.6347980997624703,0.6382113821138211,0.22986822840409957,0.6342141863699583,0.9110889110889111,157,526,912,89
292,ensemble3/60% MCAR,0.6644503997195743,0.23509441496783257,0.18706496059894562,0.6267964765878535,0.12166133522987366,0.3208368052738377,0.044995293640609016,0.13399624320230968,0.5985748218527316,0.6666666666666666,0.21635883905013192,0.5869262865090403,0.9114470842332614,164,594,844,82
